IP	Ident	Userid	Timestamp	Timezone	HTTP_Request	HTTP_Status	HTTP_Duration	HTTP_Referer	Browser_Type
24.235.131.196	-	-	[10/Mar/2004:00:34:36	-0500]	GET http://www.hughg-reckshun.com/iframe.php HTTP/1.0	200	893	http://www.hughg-reckshun.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
192.117.242.67	-	-	[10/Mar/2004:00:35:29	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
192.117.242.67	-	-	[10/Mar/2004:00:35:34	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:36:19	-0500]	GET http://www.interracialsex.hardcore-interracial-sex-anal-fucking-facial-cumshot-xxx-porn.com/iframe.php HTTP/1.0	404	13360	http://www.interracialsex.hardcore-interracial-sex-anal-fucking-facial-cumshot-xxx-porn.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:37:39	-0500]	GET http://www.hornybees.com/iframe.php HTTP/1.0	502	535	http://www.hornybees.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
195.5.54.47	-	-	[10/Mar/2004:00:37:40	-0500]	GET http://195.5.54.47:8081/?SESS229026207 HTTP/1.1	200	5	-	-
195.5.54.47	-	-	[10/Mar/2004:00:37:41	-0500]	GET http://195.5.54.47:8081/?SESS2041031071 HTTP/1.1	200	5	-	-
195.5.54.47	-	-	[10/Mar/2004:00:37:45	-0500]	GET http://195.5.54.47:8081/?SESS608872868 HTTP/1.1	200	5	-	-
192.117.242.67	-	-	[10/Mar/2004:00:38:03	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:38:20	-0500]	GET http://www.juicybucks.com/iframe.php HTTP/1.0	404	279	http://www.juicybucks.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:38:47	-0500]	GET http://www.justflix.com/iframe.php HTTP/1.0	404	461	http://www.justflix.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
195.116.208.249	-	-	[10/Mar/2004:00:39:02	-0500]	GET http://sit0.com/foo.php HTTP/1.1	200	84	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
195.116.208.249	-	-	[10/Mar/2004:00:39:02	-0500]	CONNECT www.bzwbk.pl:443 HTTP/1.1	400	381	-	-
195.116.208.249	-	-	[10/Mar/2004:00:39:03	-0500]	CONNECT wacek.one.pl:2019 HTTP/1.1	400	381	-	-
195.116.208.249	-	-	[10/Mar/2004:00:39:10	-0500]	GET http://sit0.com/foo.php HTTP/1.1	200	84	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
195.116.208.249	-	-	[10/Mar/2004:00:39:10	-0500]	CONNECT www.bzwbk.pl:443 HTTP/1.1	400	381	-	-
195.116.208.249	-	-	[10/Mar/2004:00:39:11	-0500]	CONNECT wacek.one.pl:2019 HTTP/1.1	400	381	-	-
24.235.131.196	-	-	[10/Mar/2004:00:39:21	-0500]	GET http://www.internet-angels.net/iframe.php HTTP/1.0	502	547	http://www.internet-angels.net/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:39:27	-0500]	GET http://www.june2525.com/iframe.php HTTP/1.0	404	163	http://www.june2525.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.201.201.176	-	-	[10/Mar/2004:00:39:31	-0500]	GET http://www.ropile.com/index.php?q=LVBbbsMgELxKhVQ+HZ4GE1m9QaV+9AB+NUZ2gABW0la9exfHH7C7s8MsO53R5jcZblCyIzonowzijRS15qWSBt22KX6XnEIR1i5lO7ykLV4OmBlkw94HkVpXQleU1HCaAgqDpq+nMgXlEoHWF2Q0pCJCSYC0QVuaouuu0zGVExmu6NkaVjssW1x3kQaezzkHczrd7/dq6Zz34zpVg7+edmKeo98uMwB+fQs+2Wy9axUhFGc7tv3sLr1zvvcuQFx765YfG1PMj0f0GH7Wkoo2eIKEYrgklYJKrvBuRHs48MrI4QHepwKRC0Eazmr8+f7RwjiitG6UZIIRRoiWCqetyDPGyiY1OPMINsLG1hxkVevz3z8= HTTP/1.1	302	0	http://www.ropile.com/	Mozilla/4.0 (compatible; MSIE 5.02; Windows 95)
24.201.201.176	-	-	[10/Mar/2004:00:39:31	-0500]	GET http://www.kanoodle.com/clickthrough.cool?position=7001&tid=bhngbnnobonpbnnlbinkzirsrtxxro&bid=0.19&eid=1&id=51541537&query=plastic%20surgery&clickid=34409326&UNQ=00107889752420200857&subid=222 HTTP/1.1	301	361	http://www.ropile.com/	Mozilla/4.0 (compatible; MSIE 5.02; Windows 95)
24.201.201.176	-	-	[10/Mar/2004:00:39:32	-0500]	GET http://www.respond.com/buyers/requestform.jsp?cat=1720000106&src=962 HTTP/1.1	302	952	http://www.ropile.com/	Mozilla/4.0 (compatible; MSIE 5.02; Windows 95)
24.235.131.196	-	-	[10/Mar/2004:00:40:08	-0500]	GET http://www.kissus.com/iframe.php HTTP/1.0	404	317	http://www.kissus.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
192.117.242.67	-	-	[10/Mar/2004:00:40:12	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
192.117.242.67	-	-	[10/Mar/2004:00:40:12	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:40:14	-0500]	GET http://www.kidspank.com/iframe.php HTTP/1.0	302	0	http://www.kidspank.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:40:56	-0500]	GET http://www.ladymadeleine.com/iframe.php HTTP/1.0	404	282	http://www.ladymadeleine.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:41:10	-0500]	GET http://www.kobetai.com/iframe.php HTTP/1.0	404	14151	http://www.kobetai.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
220.173.17.142	-	-	[10/Mar/2004:00:41:11	-0500]	GET http://clickcheaper.com/go.php?b=zhhszdzyzczphchzhdzy&k=acassdapsaavsnakahspzchmhoaksddnda&u=sfasasapsdsksv&l=axsssismazsphmakayapdhfkzkhoaofxdnfoadhaaasysnshhyxmapsdhoavsvhnsfapszsiacapafacaisfhdahsiaxfkzpzaskcoxohkaiaoapsihvhsadzmhizvhozyzdhdhpsssozcsoavzihchfhszyhysiafhhhxfyfocizvzvzfzmzyzvhmashpasaczmspshhvavscszzkaksoaczshhzsaiazzcaksfspxmfkcmhasyzksysmhxayhpaihhspzfzyzchozhsfafzfzvhpachhsmzhhfhcsoznzoahfycocphvsksishzfsxhdzcskacapaizfahakschchdznamahamhosxsxaazsaashspacdmcfdkhyaissadhysdzmhahkzhhhzcapzosxafakzzzhzozzzhsvhyakshsnhmamaysaddcffshmazavamaxzphahnhkhyhxhzsdazazzcaxsssismazspznskaxahzvhfzxamsddpfp&s=axsssismazfp&t= HTTP/1.1	302	0	http://www.clickcheaper.com/search.php	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
220.173.17.142	-	-	[10/Mar/2004:00:41:16	-0500]	GET http://clickcheaper.com/go.php?u=sfasasapsdsksv&l=axsssismazsphmakayapdhfkzkhoaofxdnfoadhaaasysnshhyxmapsdhoavsvhnsfapszsiacapafacaisfhdahsiaxfkzpzaskcoxohkaiaoapsihvhsadzmhizvhozyzdhdhpsssozcsoavzihchfhszyhysiafhhhxfyfocizvzvzfzmzyzvhmashpasaczmspshhvavscszzkaksoaczshhzsaiazzcaksfspxmfkcmhasyzksysmhxayhpaihhspzfzyzchozhsfafzfzvhpachhsmzhhfhcsoznzoahfycocphvsksishzfsxhdzcskacapaizfahakschchdznamahamhosxsxaazsaashspacdmcfdkhyaissadhysdzmhahkzhhhzcapzosxafakzzzhzozzzhsvhyakshsnhmamaysaddcffshmazavamaxzphahnhkhyhxhzsdazazzcaxsssismazspznskaxahzvhfzxamsddpfp&k=acassdapsaavsnakahspzchmhoaksddnda&b=zhhszdzyzczphchzhdzy&s=axsssismazfp&x=&t=&tw=&f=b1bb5b9eca423ca54304eed7d273b1cb HTTP/1.1	302	0	http://www.clickcheaper.com/search.php	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
220.173.17.142	-	-	[10/Mar/2004:00:41:17	-0500]	GET http://www.epilot.com/click.aspx?k=arts&b=300&p=epilot&s=seeky&pos=1&t=0&kid=22ed55c0-8b3a-47ce-9069-f4e63ee4c53d&ep=1&sid=ff016e8e-6686-4ee3-bd90-604ac3bc2756&l=http:%2F%2Fwww.smartpages.com%2Findex.jhtml%3FFrom=epilot HTTP/1.1	302	293	http://www.clickcheaper.com/search.php	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:41:39	-0500]	GET http://www.lactatingcam.com/iframe.php HTTP/1.0	302	0	http://www.lactatingcam.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:42:11	-0500]	GET http://www.lesbian-lolitas.com/iframe.php HTTP/1.0	404	1897	http://www.lesbian-lolitas.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:42:33	-0500]	GET http://www.lesborama.com/iframe.php HTTP/1.0	404	204	http://www.lesborama.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:42:50	-0500]	GET http://www.lezkissing.com/iframe.php HTTP/1.0	404	30	http://www.lezkissing.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
192.117.242.67	-	-	[10/Mar/2004:00:42:53	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:43:05	-0500]	GET http://www.lilaccam.com/iframe.php HTTP/1.0	404	10	http://www.lilaccam.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
203.121.182.190	-	-	[10/Mar/2004:00:43:33	-0500]	\x04\x01	501	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:43:43	-0500]	GET http://www.liveguyz.com/iframe.php HTTP/1.0	404	392	http://www.liveguyz.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
220.175.18.42	-	-	[10/Mar/2004:00:44:48	-0500]	GET http://pagead2.googlesyndication.com/pagead/show_ads.js HTTP/1.1	200	5341	http://www.yourwindow.com/	Mozilla/4.0 (compatible; MSIE5.0; Windows NT5.0; .NET CLR 1.1.4322)
203.121.182.140	-	-	[10/Mar/2004:00:44:50	-0500]	CONNECT 221.224.21.91:25 HTTP/1.0	200	-	-	-
220.175.18.42	-	-	[10/Mar/2004:00:44:51	-0500]	GET http://www.yourwindow.com/www.cardmasters-top50.com/topsites/img.cgi-id=242 HTTP/1.1	404	3733	http://www.yourwindow.com/	Mozilla/4.0 (compatible; MSIE5.0; Windows NT5.0; .NET CLR 1.1.4322)
192.117.242.67	-	-	[10/Mar/2004:00:45:03	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
192.117.242.67	-	-	[10/Mar/2004:00:45:09	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
212.160.136.163	-	-	[10/Mar/2004:00:45:37	-0500]	CONNECT service.niksoftware.ru:80 HTTP/1.1	400	381	-	-
212.160.136.163	-	-	[10/Mar/2004:00:45:58	-0500]	CONNECT service.niksoftware.ru:80 HTTP/1.1	400	381	-	-
24.235.131.196	-	-	[10/Mar/2004:00:45:59	-0500]	GET http://www.madamskittens.com/iframe.php HTTP/1.0	302	0	http://www.madamskittens.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
195.5.54.47	-	-	[10/Mar/2004:00:46:30	-0500]	GET http://195.5.54.47:8081/?SESS824159153 HTTP/1.1	200	5	-	-
195.5.54.47	-	-	[10/Mar/2004:00:46:31	-0500]	GET http://195.5.54.47:8081/?SESS1140566962 HTTP/1.1	200	5	-	-
195.5.54.47	-	-	[10/Mar/2004:00:46:36	-0500]	GET http://195.5.54.47:8081/?SESS657370038 HTTP/1.1	200	5	-	-
24.235.131.196	-	-	[10/Mar/2004:00:46:51	-0500]	GET http://www.lezzparty.com/iframe.php HTTP/1.0	502	535	http://www.lezzparty.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:46:59	-0500]	GET http://www.findbestsearch.com/go.php?link_id=e2145d52dff9e2ba15118b094f1c45ed&aff_id=103&search_id=7c443c82c075c16a7ee95ea74a1c4492 HTTP/1.0	302	0	http://www.findbestsearch.com/?aff_id=103&str=car+accessories	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:47:00	-0500]	GET http://click.search123.com/cgi-bin/clickthru.cgi?EI=13265&Q=car%20accessories&NGT=Euv7SCA49RQJ1kvF4NjsqTi4Zytr3me0TmiGh2Qo7PzGdXJmwERfyJXStBSzICO+2RQEFK9lIttkac8GOGCtmVuHOekpsXWZM0wEjobRsXHTFO7zoIriOBL/JUMR/U8Bjf9wmZnromW0ksaQvTM6U9xORCUzgZ6Y/zA3ksZT3QC/4YHkbXI2DDH144mb1I5kg7VlAr0Ssar8P252GwG9aiPwq891aTuTmNiXDJL6qaw4n24N2mKwP7rJAf6S9Ei0Vk1mNeZ7F54X2h5Bu8kuGssPPNLYuQsm+VKwKbBVcyVgXSMW8N2mIqlJD2pOBV9Gg8ADCEVX7UBtqJR4qJ+zcFxgS3A6hzJjAqGXv9dO+uPy/+FDkgtLaOvIHlG8f4vq1S/Tdhc7rmRe7Ho3C1pM/p72UwRzZGi2TAcGLkgJe5gJI16GsPsEPujjOiysl4T5UeqC69pC2/Y=&x=1&IP=192.168.1.103&UID=7351751d58c4dffebcface3f196f20f7 HTTP/1.0	302	492	http://www.findbestsearch.com/?aff_id=103&str=car+accessories	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:47:01	-0500]	GET http://c.ah-ha.com/c?e1=eD1Oxv5QolK3AvBDRZ5i5z2oweaFO5K5JlXRYtQxlE42iWcaZCEiPnaZfxsbWHUun13OYiEGF51VAx34PcIQYmfM3ucVkfmouUZK4qOhimnB5JppIfwfJmzKcummY1g5BZ4aGn32VkXrQsTlpxLKlcaLpzsXTskuDRqCN5Id2WHEplwFKcvFBsLsEyhdsBabjssoyKQBI0oDFucZPSgKKTvB0gQXPkz1qPXPVYqGPNkOrpujgFpv2Cmf4cmR&h=UTfEezhcjvCjgqBkr&b=41320 HTTP/1.0	302	0	http://www.findbestsearch.com/?aff_id=103&str=car+accessories	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:47:04	-0500]	GET http://c.ah-ha.com/c/2?e1=eD1Oxv5QolK3AvBDRZ5i5z2oweaFO5K5JlXRYtQxlE42iWcaZCEiPnaZfxsbWHUun13OYiEGF51VAx34PcIQYmfM3ucVkfmouUZK4qOhimnB5JppIfwfJmzKcummY1g5BZ4aGn32VkXrQsTlpxLKlcaLpzsXTskuDRqCN5Id2WHEplwFKcvFBsLsEyhdsBabjssoyKQBI0oDFucZPSgKKTvB0gQXPkz1qPXPVYqGPNkOrpujgFpv2Cmf4cmR&h=UTfEezhcjvCjgqBkr&b=41320 HTTP/1.0	302	0	http://www.findbestsearch.com/?aff_id=103&str=car+accessories	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98)
192.117.242.67	-	-	[10/Mar/2004:00:47:41	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:47:49	-0500]	GET http://www.members.18f.com/iframe.php HTTP/1.0	500	420	http://www.members.18f.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:47:54	-0500]	GET http://www.memsection.com/iframe.php HTTP/1.0	404	390	http://www.memsection.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:47:56	-0500]	GET http://www.love-token.nu/iframe.php HTTP/1.0	502	535	http://www.love-token.nu/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
61.237.215.17	-	-	[10/Mar/2004:00:48:03	-0500]	POST http://www.honey-search.com/cgi-bin/smartsearch/smartsearch.cgi HTTP/1.0	302	304	http://www.linkou.con.cn	Mozilla/4.5 [en-us] (Win98; I)
61.237.215.17	-	-	[10/Mar/2004:00:48:04	-0500]	GET http://www.honey-search.com/cgi-bin/smartsearch/search.cgi?keywords=Flowers&username=gu0000 HTTP/1.0	200	71	http://www.linkou.con.cn	Mozilla/4.5 [en-us] (Win98; I)
24.235.131.196	-	-	[10/Mar/2004:00:48:23	-0500]	GET http://www.micks-strip-poker.com/iframe.php HTTP/1.0	404	32949	http://www.micks-strip-poker.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:48:28	-0500]	GET http://www.mikescondo.com/iframe.php HTTP/1.0	404	958	http://www.mikescondo.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:49:43	-0500]	GET http://www.monsterhooters.com/iframe.php HTTP/1.0	302	0	http://www.monsterhooters.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
192.117.242.67	-	-	[10/Mar/2004:00:49:57	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
192.117.242.67	-	-	[10/Mar/2004:00:49:57	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:50:06	-0500]	GET http://www.msbill.com/iframe.php HTTP/1.0	404	4040	http://www.msbill.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:50:22	-0500]	GET http://www.muscle-worship.com/iframe.php HTTP/1.0	404	1284	http://www.muscle-worship.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
61.53.76.40	-	-	[10/Mar/2004:00:50:28	-0500]	POST http://69.59.175.60/found-best.com/search.php HTTP/1.0	200	28271	http://www.aprilgoldsgetpaid2reademail.com/pages/ptc.php	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.0)
24.235.131.196	-	-	[10/Mar/2004:00:50:41	-0500]	GET http://www.myhusband.com/iframe.php HTTP/1.0	302	274	http://www.myhusband.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:51:20	-0500]	GET http://profilernet.com/search.php?ID=28&fString=web+hosting HTTP/1.0	302	0	http://www.powerlifter.ifbbpro.net/	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)
212.160.136.163	-	-	[10/Mar/2004:00:51:25	-0500]	GET http://profilernet.com/redirect.php?fID=21005872 HTTP/1.0	302	0	http://profilernet.com/search_results.php?fSearch_id=efeba487e08b6078&fString=web+hosting	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)
212.160.136.163	-	-	[10/Mar/2004:00:51:29	-0500]	GET http://partners.searchport.com/xml/go.asp?term=web+hosting&ne=10&spc=VVM&spb=0&lli=NjguNDguMTA2LjEwOQ&spcid=9307&spsid=262&subid=0&sp1=MC4wMDU&k=web+hosting&b=100&p=epilot&s=netvis2&pos=4&t=24&kid=1706775c-10a8-4547-b2d8-4634c412dfc5&ep=5&sid=463b33f8-5678-40c6-a561-4da133855c39&l=http:%2F%2Fwww.cewservers.com&dt=My85LzIwMDQgOTo1Mjo0MyBQTQ&res_pos=4 HTTP/1.0	302	354	http://profilernet.com/search_results.php?fSearch_id=efeba487e08b6078&fString=web+hosting	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)
212.160.136.163	-	-	[10/Mar/2004:00:51:31	-0500]	GET http://www.epilot.com/click.aspx?k=web%20hosting&b=100&p=epilot&s=netvis2&pos=4&t=24&kid=1706775c-10a8-4547-b2d8-4634c412dfc5&ep=5&sid=463b33f8-5678-40c6-a561-4da133855c39&l=http://www.cewservers.com HTTP/1.0	302	269	http://profilernet.com/search_results.php?fSearch_id=efeba487e08b6078&fString=web+hosting	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT)
61.53.76.40	-	-	[10/Mar/2004:00:51:40	-0500]	GET http://69.59.175.60/found-best.com/go.php?bx=hazzhihd&b=hhzczfhdhphh&k=amapsfahaasfspscaaas&u=spacsxskssszansash&l=hpzszphkshadahaiskzzzozfhfhphdzpzhzchpzshihmzfhnavsfaoafaaaiaaafzdzkzchahfzdzxhczhhozmzihyhmzizphzzzhzzpzzhhfcdhdpzhzahfzpzahihczdzhhkshadsfszakamszhzapapahsiaasyafscsmaazvsvayscssschfzxhzzzhczizihkhhzvsdahhfhzzxshakashfzahdhphhzxshaksohfaasnamskacaasxsvasaysaahasahacsvsdamaasfacspanahsvsossadacamhnsmsfsyzzzazfhdzdhnamacakshsfazsaaxhpsdacspafhpsxaxaisxaysasyapszszapszzpssacanziscsmafacsxamapasziakansvhmzpzsaxsyshsa&tw=hczdzchhzohozfzdhnhd&s=assosdsaacszazfi&t= HTTP/1.0	302	0	http://69.59.175.60/found-best.com/search.php	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.0)
192.117.242.67	-	-	[10/Mar/2004:00:52:35	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
61.53.76.40	-	-	[10/Mar/2004:00:52:43	-0500]	GET http://69.59.175.60/found-best.com/go.php?u=spacsxskssszansash&l=hpzszphkshadahaiskzzzozfhfhphdzpzhzchpzshihmzfhnavsfaoafaaaiaaafzdzkzchahfzdzxhczhhozmzihyhmzizphzzzhzzpzzhhfcdhdpzhzahfzpzahihczdzhhkshadsfszakamszhzapapahsiaasyafscsmaazvsvayscssschfzxhzzzhczizihkhhzvsdahhfhzzxshakashfzahdhphhzxshaksohfaasnamskacaasxsvasaysaahasahacsvsdamaasfacspanahsvsossadacamhnsmsfsyzzzazfhdzdhnamacakshsfazsaaxhpsdacspafhpsxaxaisxaysasyapszszapszzpssacanziscsmafacsxamapasziakansvhmzpzsaxsyshsa&k=amapsfahaasfspscaaas&b=hhzczfhdhphh&s=assosdsaacszazfi&x=&t=&tw=hczdzchhzohozfzdhnhd&bx=hazzhihd&f=5ec5e4bbbfe6c82e1fca26ba3234c09c HTTP/1.0	302	0	http://69.59.175.60/found-best.com/search.php	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.0)
24.235.131.196	-	-	[10/Mar/2004:00:52:47	-0500]	GET http://www.newsville.com/iframe.php HTTP/1.0	404	16443	http://www.newsville.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:52:50	-0500]	GET http://www.mistressmansion.com/iframe.php HTTP/1.0	502	547	http://www.mistressmansion.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:52:56	-0500]	GET http://www.naughtychikie.com/iframe.php HTTP/1.0	302	0	http://www.naughtychikie.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:52:56	-0500]	GET http://www.newsuncensored.com/iframe.php HTTP/1.0	302	291	http://www.newsuncensored.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:53:16	-0500]	GET http://www.nipplesworld.com/iframe.php HTTP/1.0	404	281	http://www.nipplesworld.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
203.121.182.190	-	-	[10/Mar/2004:00:53:25	-0500]	\x04\x01	501	-	-	-
218.72.85.59	-	-	[10/Mar/2004:00:53:48	-0500]	GET http://hpcgi1.nifty.com/trino/ProxyJ/prxjdg.cgi HTTP/1.1	200	2220	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
24.235.131.196	-	-	[10/Mar/2004:00:53:56	-0500]	GET http://www.moscowhouse.com/iframe.php HTTP/1.0	502	539	http://www.moscowhouse.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:54:00	-0500]	GET http://www.nude1on1.com/iframe.php HTTP/1.0	404	277	http://www.nude1on1.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
24.235.131.196	-	-	[10/Mar/2004:00:54:21	-0500]	GET http://www.nudebeachcamera.com/iframe.php HTTP/1.0	302	0	http://www.nudebeachcamera.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
212.160.136.163	-	-	[10/Mar/2004:00:54:24	-0500]	GET http://seek99.com/search.htm?aid=19565&keywords=apartments HTTP/1.0	200	26903	http://www.power.liftings.ifbbpro.net/	Mozilla/4.0 (compatible; MSIE 4.0; Windows NT)
212.160.136.163	-	-	[10/Mar/2004:00:54:25	-0500]	GET http://seek99.com/go2.htm?a=%CB%8A9%13%5B&bid=aascaaafaxaz&url=http%3A%2F%2Ffeed.genieknows.com%2Fsearch%2Fxml%2FMonitor%3Fenc%3Dwo%2524y%2525uMx%2525%2525%2521J%253F%253F%2528%2528%2528%253E%257Bq%257E%2B%2Bt%257Cu%253Es%2B%257D%253Fs%257Cys%257B%2525x%2523%2B%2526wx%253Es%2B%2B%257CO%2521%2B%2524y%2525y%2B%257EMG%2540%2540D6%2525ytMrx%257Ewr%257E%257E%2Br%2B%257E%2521r%2B%257Ewr%257D%257E%257C%252B%2522%2529%2523%2523%2529%2529%2523%2523%2B6rytM%2540%253E%2540F6uytMA6ytMGGFIDBDI6%2522%2526u%2523%2AMq%2521q%2523%2525%257Du%257E%2525%25246s%257Cys%257BytMBIG%2540DI%25406e%255EaM%2540%2540A%2540GHHIH%2540FEC%2540EIDICB6worytM%2540%253E%2540C6s%2Bro%2527q%257CM%2540%253E%2540AAIIIIIIGCAGGIA6wo%2522%2523%2AMq%2521q%2523%2525%257Du%257E%2525%25246woqvvytMD6woy%2521MFH%253EDH%253EA%2540F%253EA%2540I6wosqsxuM%255E6wos%257CytMcUU%255BIIoHHFI%2501 HTTP/1.0	200	566	http://seek99.com/search.htm?aid=19565&keywords=apartments	Mozilla/4.0 (compatible; MSIE 4.0; Windows NT)
192.117.242.67	-	-	[10/Mar/2004:00:54:44	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
192.117.242.67	-	-	[10/Mar/2004:00:54:46	-0500]	CONNECT login.icq.com:443 HTTP/1.0	200	-	-	-
24.235.131.196	-	-	[10/Mar/2004:00:55:29	-0500]	GET http://www.oliviaxxx.com/iframe.php HTTP/1.0	500	416	http://www.oliviaxxx.com/iframe.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)
195.5.54.47	-	-	[10/Mar/2004:00:55:34	-0500]	GET http://195.5.54.47:8081/?SESS745254354 HTTP/1.1	200	5	-	-
195.5.54.47	-	-	[10/Mar/2004:00:55:37	-0500]	GET http://195.5.54.47:8081/?SESS740339155 HTTP/1.1	200	5	-	-
