Created,Polarity,Favorite_Count,Retweet_Count,ID, User_Name,Tweet
4/8/17 16:52,0,1,0,8.50753E+17,anunturibiz,b'[Electronice si Electrocasnice] Lego Jurassic World (Xbox One) https://t.co/j3jr56IAFx'
4/8/17 16:52,-0.4,0,0,8.50753E+17,Briangorecki198,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/mfgKHqtp6A"""
4/8/17 16:51,0,0,0,8.50753E+17,VoynichTunes,b'LEGO Jurassic World &amp; Jurassic Park All Cutscenes Movie https://t.co/E11m1R5dp9 via @YouTube'
4/8/17 16:44,0,3,0,8.50751E+17,EricGoodheer,b'Jurassic World velociraptors vs. how they actually looked. They were big chickens with claws and teeth\xf0\x9f\x98\x82 https://t.co/S2xztavqX5'
4/8/17 16:35,0.5,1,0,8.50749E+17,bland_gravy,"b""@phippsdontlie don't worry, I'm sure he was talking about The Lost World: Jurassic Park"""
4/8/17 16:29,0,0,0,8.50747E+17,pelicanleaking,b'Jurassic Park Collection (Jurassic Park / The Lost World: Jurassic Park / Jurassic Park III /.. https://t.co/719Ibhlg97'
4/8/17 16:27,0,2,0,8.50747E+17,TbearTMI,"b""Today's thriftscore. Brand-new Jurassic World Indominus Rex plush for four dorrah. https://t.co/aQgqljiZOR"""
4/8/17 16:25,-0.4,0,0,8.50746E+17,Itz_Oryx,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/DndcZxt9j2"""
4/8/17 16:19,-0.05,1,0,8.50745E+17,_joshuajacob_,b'Watching Kong rn &amp; this movie is just Jurassic World but w a monkey'
4/8/17 16:18,-1,0,0,8.50745E+17,twtsfrmrxy,"b""How shocking.. I can talk along with all of @prattprattpratt 's lines in Jurassic World\xf0\x9f\x98\x82\xf0\x9f\xa4\x94"""
4/8/17 16:15,-0.4,0,0,8.50744E+17,LydiaRosekessel,"b""I'm earning #mPLUSRewards in Jurassic World: The Game. https://t.co/aXKYe16nZL"""
4/8/17 16:13,0,0,0,8.50743E+17,ebaydeals7,b'#JurassicPark Jurassic Park -- Hasbro 2014 Jurassic World Lot https://t.co/SVbNPtK8P5 #Jurassic #Dinosaur https://t.co/PuHaBCqNnD'
4/8/17 16:05,0.183333333,0,0,8.50741E+17,dudeamandafit,"b'Spent the morning walking around the Jurassic World Exhibit! What a fun, unique way to get in my\xe2\x80\xa6 https://t.co/BP6Aq5u2Ki'"
4/8/17 16:03,0,0,0,8.50741E+17,anunturibiz,b'[Electronice si Electrocasnice] Lego Jurassic World (PS4) https://t.co/pgVFwBNPQP'
4/8/17 16:02,0,0,0,8.50741E+17,DTDB35,"b'@prattprattpratt Jurassic World title reveal, yeah?'"
4/8/17 16:00,0,0,0,8.5074E+17,GreatScifiDeals,b'Jurassic World (https://t.co/xrr1XfdwNq) - $9.99 #scifi #deals'
4/8/17 16:00,0,0,0,8.5074E+17,Always_Movies,"b'""Claire: Oh god!Owen: She\'s killing for sport.Going beyond hunting to meet her basic food n..."" from https://t.co/W4H6IpYIy4'"
4/8/17 15:57,0.136363636,0,0,8.50739E+17,ebaydeals7,b'#JurassicPark JURASSIC PARK WORLD VELOCIRAPTOR ECHO DINOSAUR FIGURE NEW https://t.co/ewNAn4xVNL #Jurassic #Dinosaur https://t.co/ahuXagsVfN'
4/8/17 15:57,0.136363636,0,0,8.50739E+17,ebaydeals7,b'#Dinosaur #Jurassic: #JurassicPark WORLD VELOCIRAPTOR ECHO DINOSAUR FIGURE NEW https://t.co/kra2qMP3ma https://t.co/N5GZyRQydI'
4/8/17 15:49,0.333333333,0,0,8.50737E+17,DinoFossilShark,b'\xe2\x99\xa7\xc5\x91 52cm Jurassic World Walking Dinosaur Real Figure with Light and Sound... https://t.co/5UKmTnzhfd https://t.co/amJAnJGP4z'
4/8/17 15:47,0,0,0,8.50737E+17,HekmatTheRaptor,b'#ThingsMoreTrustedThanTrump Jurassic World saying they have everything under control https://t.co/B0WMBLN7Sn'
4/8/17 15:46,0,7,1,8.50737E+17,Fuzzy_TRexy,b'My current Jurassic World collection. Finally displayed. #JurassicWorld #JW2 https://t.co/n4M3Tcm4lo'
4/8/17 15:44,-0.7,0,0,8.50736E+17,stevegoodwin51,b'Jurassic World Ugly  Sweatshirt     Buy it now &gt;&gt;&gt;&gt;&gt;  https://t.co/AcsbQ6QGsm https://t.co/gUXoaewpK6'
4/8/17 15:28,-0.7,0,0,8.50732E+17,SakaiLoves,b'the Jurassic world lady is a lie. wore heels for 3+ hours for graduation n hurt so bad took em off after the ceremo\xe2\x80\xa6 https://t.co/YSlEb0muTa'
4/8/17 15:23,0,0,0,8.50731E+17,ebaydeals7,b'#Dinosaur #Jurassic: #JurassicPark Staff Jeep # 18 Wrangler World Die Cast Metals Jada Toys N\xe2\x80\xa6 https://t.co/NiFLX1s0I9'
4/8/17 15:21,-0.3,0,0,8.5073E+17,varunkesarwani,"b""The world had was the culture of the late Jurassic of ESA XX too. \n Both are over. \n But we can't stop dinosaurs to exchange ideas"""
4/8/17 15:19,0.6,0,0,8.5073E+17,RyanSan31597901,b'I liked a @YouTube video from @hybridnetwork_ https://t.co/1pQHIUawNv Will We See Isla Sorna (Site B) Again? | Jurassic World 2'
